date,date_str,broadcast_time,pgmId,pgmTitle,prdid,title,url,status
2026-07-26,20260726,20:00,43316,[코어] 26SS 썸머 본격 SALE! 역대 최저가!,1103683581,"26SS 셔링 티셔츠 2종 [런칭 가격 79,900원]",https://m.gsshop.com/prd/prd.gs?prdid=1103683581&mseq=420485-2&pgmId=43316,신규등록
2026-07-26,20260726,20:00,43316,[코어] 26SS 썸머 본격 SALE! 역대 최저가!,1103684011,"26SS 썸머 투턱 트라우저 [런칭 가격 59,900원]",https://m.gsshop.com/prd/prd.gs?prdid=1103684011&mseq=420485-6&pgmId=43316,신규등록
2026-07-26,20260726,20:00,43316,[코어] 26SS 썸머 본격 SALE! 역대 최저가!,1103685469,"26SS 레이어드 티셔츠 2종 [런칭 가격 69,900원]",https://m.gsshop.com/prd/prd.gs?prdid=1103685469&mseq=420485-3&pgmId=43316,신규등록
2026-07-26,20260726,20:00,43316,[코어] 26SS 썸머 본격 SALE! 역대 최저가!,1103685730,26SS 시어 블레이저,https://m.gsshop.com/prd/prd.gs?prdid=1103685730&mseq=420485-10&pgmId=43316,신규등록
2026-07-26,20260726,20:00,43316,[코어] 26SS 썸머 본격 SALE! 역대 최저가!,1103686195,"26SS 데미지 데님 쇼츠 [런칭 가격 59,900원]",https://m.gsshop.com/prd/prd.gs?prdid=1103686195&mseq=420485-4&pgmId=43316,신규등록
2026-07-26,20260726,21:00,43317,[브루마스] 모바일에서만 최저가에 카드할인까지,1060194803,쿨메리노울 운동화 여성 (울98%),https://m.gsshop.com/prd/prd.gs?prdid=1060194803&mseq=420485-2&pgmId=43317,편성제외
2026-07-26,20260726,21:00,43317,[브루마스] 모바일에서만 최저가에 카드할인까지,1065995436,메리노울 운동화 남성 (울98%),https://m.gsshop.com/prd/prd.gs?prdid=1065995436&mseq=420485-3&pgmId=43317,편성제외
2026-07-26,20260726,21:00,43317,[브루마스] 모바일에서만 최저가에 카드할인까지,1116797432,26SS 리조트 웨지샌들,https://m.gsshop.com/prd/prd.gs?prdid=1116797432&mseq=420485-6&pgmId=43317,편성제외
2026-07-26,20260726,21:00,43317,[브루마스] 모바일에서만 최저가에 카드할인까지,1116799647,26SS 리본 샌들,https://m.gsshop.com/prd/prd.gs?prdid=1116799647&mseq=420485-4&pgmId=43317,편성제외
2026-07-26,20260726,21:00,43317,[브루마스] 모바일에서만 최저가에 카드할인까지,1116804812,26SS 천연소가죽 버켄샌들,https://m.gsshop.com/prd/prd.gs?prdid=1116804812&mseq=420485-8&pgmId=43317,편성제외
2026-07-26,20260726,21:00,43317,[브루마스] 모바일에서만 최저가에 카드할인까지,1116805067,26SS 천연소가죽 위빙 컴포트샌들,https://m.gsshop.com/prd/prd.gs?prdid=1116805067&mseq=420485-5&pgmId=43317,편성제외
2026-07-26,20260726,21:00,43317,[브루마스] 모바일에서만 최저가에 카드할인까지,1116877762,26SS 내추럴 웨지샌들,https://m.gsshop.com/prd/prd.gs?prdid=1116877762&mseq=420485-9&pgmId=43317,편성제외
2026-07-26,20260726,21:00,43317,[브루마스] 모바일에서만 최저가에 카드할인까지,1119106741,26SS 소가죽 모던 크로스 뮬,https://m.gsshop.com/prd/prd.gs?prdid=1119106741&mseq=420485-7&pgmId=43317,편성제외
2026-07-26,20260726,21:00,43317,[브루마스] 모바일에서만 최저가에 카드할인까지,1129817071,26SS 천연소가죽 스트랩 통굽샌들,https://m.gsshop.com/prd/prd.gs?prdid=1129817071&mseq=420485-1&pgmId=43317,편성제외
2026-07-26,20260726,21:00,43317,[브루마스] 모바일에서만 최저가에 카드할인까지,1130330407,브루마스 샌들/스니커즈 외 최대 50% 할인 혜택,https://m.gsshop.com/deal/deal.gs?dealNo=1130330407&mseq=420485-1&pgmId=43317,신규등록
2026-07-26,20260726,21:00,43318,"[포레스트핏] 전제품 1-2만원대 특가,한장도 무료배송",1053072856,[GS단독] [빠른배송] (여름찐스판1탄) 2기장 와이드 청바지 4컬러,https://m.gsshop.com/prd/prd.gs?prdid=1053072856&mseq=420485-1&pgmId=43318,신규등록
2026-07-26,20260726,21:00,43318,"[포레스트핏] 전제품 1-2만원대 특가,한장도 무료배송",1055959012,[빠른배송] (여름찐코튼2탄) 여름 코튼 와이드 밴딩 팬츠 P2438,https://m.gsshop.com/prd/prd.gs?prdid=1055959012&mseq=420485-6&pgmId=43318,신규등록
2026-07-26,20260726,21:00,43318,"[포레스트핏] 전제품 1-2만원대 특가,한장도 무료배송",1058148102,[빠른배송] (여름노컷진1탄) 논페이드 생지 와이드 밴딩 청바지,https://m.gsshop.com/prd/prd.gs?prdid=1058148102&mseq=420485-3&pgmId=43318,신규등록
2026-07-26,20260726,21:00,43318,"[포레스트핏] 전제품 1-2만원대 특가,한장도 무료배송",1080014642,[GS단독/2장세트] [빠른배송] (여름찐스판1탄) 2기장 와이드 청바지 4컬러,https://m.gsshop.com/prd/prd.gs?prdid=1080014642&mseq=420485-2&pgmId=43318,신규등록
2026-07-26,20260726,21:00,43318,"[포레스트핏] 전제품 1-2만원대 특가,한장도 무료배송",1081626745,(여름찐스판맨즈1탄) 남자 냉감 테이퍼드핏 밴딩 스판 청바지,https://m.gsshop.com/prd/prd.gs?prdid=1081626745&mseq=420485-14&pgmId=43318,신규등록
2026-07-26,20260726,21:00,43318,"[포레스트핏] 전제품 1-2만원대 특가,한장도 무료배송",1083050368,[GS단독] 워싱 절개 버뮤다 데님 반바지 2기장 (J2515),https://m.gsshop.com/prd/prd.gs?prdid=1083050368&mseq=420485-8&pgmId=43318,신규등록
2026-07-26,20260726,21:00,43318,"[포레스트핏] 전제품 1-2만원대 특가,한장도 무료배송",1083870948,H라인 뒷트임 여름 스판 스커트 (SK2503),https://m.gsshop.com/prd/prd.gs?prdid=1083870948&mseq=420485-9&pgmId=43318,신규등록
2026-07-26,20260726,21:00,43318,"[포레스트핏] 전제품 1-2만원대 특가,한장도 무료배송",1087630891,(여름찐코튼12탄) 2기장 핀턱 버뮤다 반바지 (P2535),https://m.gsshop.com/prd/prd.gs?prdid=1087630891&mseq=420485-10&pgmId=43318,신규등록
2026-07-26,20260726,21:00,43318,"[포레스트핏] 전제품 1-2만원대 특가,한장도 무료배송",1087928982,2기장 버뮤다 워싱 밴딩 데님 반바지 (J2524),https://m.gsshop.com/prd/prd.gs?prdid=1087928982&mseq=420485-4&pgmId=43318,신규등록
